,threshold,N,n,errors,p,k,type,g,U
1573,-5.95,100,15,46,0.5,713,new,10,-1
1574,-5.95,100,15,45,0.5,568,new,10,-1
1575,-5.95,100,15,48,0.5,604,new,10,-1
1576,-5.95,100,15,52,0.5,604,new,10,-1
1577,-5.95,100,50,50,0.5,1865,known,10,-1
1578,-5.95,100,50,32,0.5,1581,known,10,-1
1579,-5.95,100,50,45,0.5,790,known,10,-1
1580,-5.95,100,50,50,0.5,1334,known,10,-1
1581,-5.95,100,50,33,0.5,715,known,10,-1
1582,-5.95,100,50,38,0.5,685,known,10,-1
1583,-5.95,100,50,45,0.5,1332,known,10,-1
1584,-5.95,100,50,36,0.5,1865,known,10,-1
1585,-5.95,100,50,56,0.5,1228,known,10,-1
1586,-5.95,100,50,59,0.5,2291,known,10,-1
1587,-5.95,100,50,44,0.5,762,known,10,-1
1588,-5.95,100,50,40,0.5,1865,known,10,-1
1589,-5.95,100,50,58,0.5,1865,known,10,-1
1590,-5.95,100,50,53,0.5,1906,known,10,-1
1591,-5.95,100,50,40,0.5,1865,known,10,-1
1592,-5.95,100,50,53,0.5,1707,known,10,-1
1593,-5.95,100,50,55,0.5,1181,known,10,-1
1594,-5.95,100,50,22,0.5,374,known,10,-1
1595,-5.95,100,50,49,0.5,2291,known,10,-1
1596,-5.95,100,50,43,0.5,1021,known,10,-1
1597,-5.95,100,50,58,0.5,1332,known,10,-1
1598,-5.95,100,50,46,0.5,1021,known,10,-1
1599,-5.95,100,50,51,0.5,685,known,10,-1
1600,-5.95,100,50,46,0.5,625,known,10,-1
1601,-5.95,100,50,50,0.5,3660,known,10,-1
1602,-5.95,100,50,40,0.5,477,known,10,-1
1603,-5.95,100,50,36,0.5,1144,known,10,-1
1604,-5.95,100,50,46,0.5,685,known,10,-1
1605,-5.95,100,50,39,0.5,1092,known,10,-1
1606,-5.95,100,50,45,0.5,946,known,10,-1
1607,-5.95,100,50,46,0.5,1072,known,10,-1
1608,-5.95,100,50,39,0.5,1334,known,10,-1
1609,-5.95,100,50,47,0.5,1181,known,10,-1
1610,-5.95,100,50,56,0.5,1181,known,10,-1
1611,-5.95,100,50,48,0.5,685,known,10,-1
1612,-5.95,100,50,49,0.5,1865,known,10,-1
1613,-5.95,100,50,61,0.5,1865,known,10,-1
1614,-5.95,100,50,37,0.5,1021,known,10,-1
1615,-5.95,100,50,25,0.5,565,known,10,-1
1616,-5.95,100,50,53,0.5,1865,known,10,-1
1617,-5.95,100,50,65,0.5,1865,known,10,-1
1618,-5.95,100,50,27,0.5,554,known,10,-1
1619,-5.95,100,50,50,0.5,647,known,10,-1
1620,-5.95,100,50,43,0.5,1865,known,10,-1
1621,-5.95,100,50,31,0.5,568,known,10,-1
1622,-5.95,100,50,51,0.5,1220,known,10,-1
1623,-5.95,100,50,66,0.5,1549,known,10,-1
1624,-5.95,100,50,49,0.5,1181,known,10,-1
1625,-5.95,100,50,42,0.5,790,known,10,-1
1626,-5.95,100,50,34,0.5,1332,known,10,-1
1627,-5.95,100,50,45,0.5,1865,new,10,-1
1628,-5.95,100,50,45,0.5,1865,new,10,-1
1629,-5.95,100,50,47,0.5,491,new,10,-1
1630,-5.95,100,50,48,0.5,1220,new,10,-1
1631,-5.95,100,50,42,0.5,491,new,10,-1
1632,-5.95,100,50,56,0.5,926,new,10,-1
1633,-5.95,100,50,46,0.5,1181,new,10,-1
1634,-5.95,100,50,43,0.5,926,new,10,-1
1635,-5.95,100,50,45,0.5,685,new,10,-1
1636,-5.95,100,50,57,0.5,2291,new,10,-1
1637,-5.95,100,50,40,0.5,1092,new,10,-1
1638,-5.95,100,50,49,0.5,1333,new,10,-1
1639,-5.95,100,50,49,0.5,1581,new,10,-1
1640,-5.95,100,50,49,0.5,1144,new,10,-1
1641,-5.95,100,50,43,0.5,1144,new,10,-1
1642,-5.95,100,50,53,0.5,1707,new,10,-1
1643,-5.95,100,50,54,0.5,1181,new,10,-1
1644,-5.95,100,50,52,0.5,790,new,10,-1
1645,-5.95,100,50,53,0.5,1865,new,10,-1
1646,-5.95,100,50,43,0.5,1206,new,10,-1
1647,-5.95,100,50,54,0.5,1906,new,10,-1
1648,-5.95,100,50,53,0.5,1906,new,10,-1
1649,-5.95,100,50,54,0.5,1978,new,10,-1
1650,-5.95,100,50,55,0.5,1206,new,10,-1
1651,-5.95,100,50,48,0.5,1865,new,10,-1
1652,-5.95,100,50,58,0.5,1865,new,10,-1
1653,-5.95,100,50,59,0.5,1906,new,10,-1
1654,-5.95,100,50,48,0.5,1865,new,10,-1
1655,-5.95,100,50,48,0.5,1865,new,10,-1
1656,-5.95,100,50,52,0.5,1181,new,10,-1
1657,-5.95,100,50,52,0.5,1072,new,10,-1
1658,-5.95,100,50,46,0.5,685,new,10,-1
1659,-5.95,100,50,47,0.5,1549,new,10,-1
1660,-5.95,100,50,55,0.5,1332,new,10,-1
1661,-5.95,100,50,48,0.5,1181,new,10,-1
1662,-5.95,100,50,55,0.5,1549,new,10,-1
1663,-5.95,100,50,50,0.5,1181,new,10,-1
1664,-5.95,100,50,44,0.5,682,new,10,-1
1665,-5.95,100,50,52,0.5,568,new,10,-1
1666,-5.95,100,50,55,0.5,682,new,10,-1
1667,-5.95,100,50,41,0.5,597,new,10,-1
1668,-5.95,100,50,47,0.5,685,new,10,-1
1669,-5.95,100,50,51,0.5,1334,new,10,-1
1670,-5.95,100,50,53,0.5,834,new,10,-1
1671,-5.95,100,50,52,0.5,1213,new,10,-1
1672,-5.95,100,50,42,0.5,1865,new,10,-1
1673,-5.95,100,50,55,0.5,1206,new,10,-1
1674,-5.95,100,50,49,0.5,1906,new,10,-1
1675,-5.95,100,50,49,0.5,685,new,10,-1
1676,-5.95,100,100,39,0.5,1291,known,10,-1
1677,-5.95,100,100,31,0.5,597,known,10,-1
1678,-5.95,100,100,55,0.5,1090,known,10,-1
1679,-5.95,100,100,42,0.5,743,known,10,-1
1680,-5.95,100,100,38,0.5,1343,known,10,-1
1681,-5.95,100,100,44,0.5,1456,known,10,-1
1682,-5.95,100,100,35,0.5,708,known,10,-1
1683,-5.95,100,100,37,0.5,1291,known,10,-1
1684,-5.95,100,100,49,0.5,562,known,10,-1
1685,-5.95,100,100,49,0.5,518,known,10,-1
1686,-5.95,100,100,52,0.5,1659,known,10,-1
1687,-5.95,100,100,29,0.5,394,known,10,-1
1688,-5.95,100,100,44,0.5,464,known,10,-1
1689,-5.95,100,100,37,0.5,607,known,10,-1
1690,-5.95,100,100,51,0.5,597,known,10,-1
1691,-5.95,100,100,35,0.5,784,known,10,-1
1692,-5.95,100,100,58,0.5,1327,known,10,-1
1693,-5.95,100,100,46,0.5,1794,known,10,-1
1694,-5.95,100,100,33,0.5,362,known,10,-1
1695,-5.95,100,100,55,0.5,2536,known,10,-1
1696,-5.95,100,100,46,0.5,521,known,10,-1
1697,-5.95,100,100,43,0.5,560,known,10,-1
1698,-5.95,100,100,51,0.5,993,known,10,-1
1699,-5.95,100,100,44,0.5,494,known,10,-1
1700,-5.95,100,100,36,0.5,913,known,10,-1
1701,-5.95,100,100,41,0.5,1291,known,10,-1
1702,-5.95,100,100,48,0.5,625,known,10,-1
1703,-5.95,100,100,42,0.5,473,known,10,-1
1704,-5.95,100,100,42,0.5,1343,known,10,-1
1705,-5.95,100,100,51,0.5,1090,known,10,-1
1706,-5.95,100,100,46,0.5,730,known,10,-1
1707,-5.95,100,100,51,0.5,803,known,10,-1
1708,-5.95,100,100,49,0.5,747,known,10,-1
1709,-5.95,100,100,46,0.5,942,known,10,-1
1710,-5.95,100,100,44,0.5,607,known,10,-1
1711,-5.95,100,100,57,0.5,640,known,10,-1
1712,-5.95,100,100,47,0.5,518,known,10,-1
1713,-5.95,100,100,50,0.5,1348,known,10,-1
1714,-5.95,100,100,44,0.5,1505,known,10,-1
1715,-5.95,100,100,51,0.5,1090,known,10,-1
1716,-5.95,100,100,45,0.5,492,known,10,-1
1717,-5.95,100,100,31,0.5,743,known,10,-1
1718,-5.95,100,100,40,0.5,486,known,10,-1
1719,-5.95,100,100,41,0.5,743,known,10,-1
1720,-5.95,100,100,41,0.5,597,known,10,-1
1721,-5.95,100,100,50,0.5,615,known,10,-1
1722,-5.95,100,100,48,0.5,609,known,10,-1
1723,-5.95,100,100,55,0.5,2001,known,10,-1
1724,-5.95,100,100,46,0.5,1090,known,10,-1
1725,-5.95,100,100,41,0.5,1659,known,10,-1
1726,-5.95,100,100,45,0.5,926,known,10,-1
1727,-5.95,100,100,46,0.5,1291,known,10,-1
1728,-5.95,100,100,53,0.5,454,known,10,-1
1729,-5.95,100,100,45,0.5,743,known,10,-1
1730,-5.95,100,100,47,0.5,896,known,10,-1
1731,-5.95,100,100,55,0.5,1309,known,10,-1
1732,-5.95,100,100,42,0.5,743,known,10,-1
1733,-5.95,100,100,42,0.5,645,known,10,-1
1734,-5.95,100,100,40,0.5,1242,known,10,-1
1735,-5.95,100,100,42,0.5,597,known,10,-1
1736,-5.95,100,100,47,0.5,1456,known,10,-1
1737,-5.95,100,100,55,0.5,1659,known,10,-1
1738,-5.95,100,100,43,0.5,597,known,10,-1
1739,-5.95,100,100,48,0.5,774,known,10,-1
1740,-5.95,100,100,45,0.5,747,known,10,-1
1741,-5.95,100,100,45,0.5,548,known,10,-1
1742,-5.95,100,100,39,0.5,747,known,10,-1
1743,-5.95,100,100,42,0.5,1090,known,10,-1
1744,-5.95,100,100,46,0.5,713,known,10,-1
1745,-5.95,100,100,43,0.5,763,known,10,-1
1746,-5.95,100,100,44,0.5,745,known,10,-1
1747,-5.95,100,100,46,0.5,989,known,10,-1
1748,-5.95,100,100,41,0.5,989,known,10,-1
1749,-5.95,100,100,54,0.5,868,known,10,-1
1750,-5.95,100,100,53,0.5,581,known,10,-1
1751,-5.95,100,100,39,0.5,722,known,10,-1
1752,-5.95,100,100,52,0.5,1228,known,10,-1
1753,-5.95,100,100,49,0.5,913,known,10,-1
1754,-5.95,100,100,35,0.5,562,known,10,-1
1755,-5.95,100,100,42,0.5,1090,known,10,-1
1756,-5.95,100,100,38,0.5,1456,known,10,-1
1757,-5.95,100,100,57,0.5,1291,known,10,-1
1758,-5.95,100,100,42,0.5,640,known,10,-1
1759,-5.95,100,100,40,0.5,625,known,10,-1
1760,-5.95,100,100,54,0.5,926,known,10,-1
1761,-5.95,100,100,50,0.5,1678,known,10,-1
1762,-5.95,100,100,37,0.5,1090,known,10,-1
1763,-5.95,100,100,54,0.5,1090,known,10,-1
1764,-5.95,100,100,44,0.5,789,known,10,-1
1765,-5.95,100,100,52,0.5,763,known,10,-1
1766,-5.95,100,100,69,0.5,1172,known,10,-1
1767,-5.95,100,100,50,0.5,1130,known,10,-1
1768,-5.95,100,100,64,0.5,1343,known,10,-1
1769,-5.95,100,100,56,0.5,597,known,10,-1
1770,-5.95,100,100,54,0.5,935,known,10,-1
1771,-5.95,100,100,54,0.5,1291,known,10,-1
1772,-5.95,100,100,33,0.5,291,known,10,-1
1773,-5.95,100,100,44,0.5,682,known,10,-1
1774,-5.95,100,100,43,0.5,1015,known,10,-1
1775,-5.95,100,100,43,0.5,1090,known,10,-1
1776,-5.95,100,100,45,0.5,640,new,10,-1
1777,-5.95,100,100,50,0.5,597,new,10,-1
1778,-5.95,100,100,48,0.5,747,new,10,-1
1779,-5.95,100,100,50,0.5,896,new,10,-1
1780,-5.95,100,100,48,0.5,1090,new,10,-1
1781,-5.95,100,100,48,0.5,468,new,10,-1
1782,-5.95,100,100,48,0.5,714,new,10,-1
1783,-5.95,100,100,53,0.5,411,new,10,-1
1784,-5.95,100,100,60,0.5,1456,new,10,-1
1785,-5.95,100,100,46,0.5,1291,new,10,-1
1786,-5.95,100,100,43,0.5,464,new,10,-1
1787,-5.95,100,100,58,0.5,714,new,10,-1
1788,-5.95,100,100,42,0.5,747,new,10,-1
1789,-5.95,100,100,51,0.5,743,new,10,-1
1790,-5.95,100,100,54,0.5,711,new,10,-1
1791,-5.95,100,100,50,0.5,2001,new,10,-1
1792,-5.95,100,100,49,0.5,926,new,10,-1
1793,-5.95,100,100,49,0.5,2001,new,10,-1
1794,-5.95,100,100,42,0.5,607,new,10,-1
1795,-5.95,100,100,55,0.5,926,new,10,-1
1796,-5.95,100,100,41,0.5,747,new,10,-1
1797,-5.95,100,100,44,0.5,743,new,10,-1
1798,-5.95,100,100,48,0.5,896,new,10,-1
1799,-5.95,100,100,47,0.5,1199,new,10,-1
1800,-5.95,100,100,47,0.5,1090,new,10,-1
1801,-5.95,100,100,55,0.5,461,new,10,-1
1802,-5.95,100,100,50,0.5,743,new,10,-1
1803,-5.95,100,100,54,0.5,714,new,10,-1
1804,-5.95,100,100,46,0.5,1456,new,10,-1
1805,-5.95,100,100,50,0.5,560,new,10,-1
1806,-5.95,100,100,53,0.5,1204,new,10,-1
1807,-5.95,100,100,54,0.5,896,new,10,-1
1808,-5.95,100,100,44,0.5,566,new,10,-1
1809,-5.95,100,100,49,0.5,1090,new,10,-1
1810,-5.95,100,100,51,0.5,1090,new,10,-1
1811,-5.95,100,100,48,0.5,714,new,10,-1
1812,-5.95,100,100,52,0.5,492,new,10,-1
1813,-5.95,100,100,46,0.5,597,new,10,-1
1814,-5.95,100,100,44,0.5,1242,new,10,-1
1815,-5.95,100,100,58,0.5,1255,new,10,-1
1816,-5.95,100,100,46,0.5,1090,new,10,-1
1817,-5.95,100,100,45,0.5,461,new,10,-1
1818,-5.95,100,100,54,0.5,1343,new,10,-1
1819,-5.95,100,100,51,0.5,607,new,10,-1
1820,-5.95,100,100,54,0.5,1100,new,10,-1
1821,-5.95,100,100,50,0.5,896,new,10,-1
1822,-5.95,100,100,46,0.5,993,new,10,-1
1823,-5.95,100,100,49,0.5,457,new,10,-1
1824,-5.95,100,100,57,0.5,1090,new,10,-1
1825,-5.95,100,100,49,0.5,714,new,10,-1
1826,-5.95,100,100,49,0.5,1456,new,10,-1
1827,-5.95,100,100,55,0.5,335,new,10,-1
1828,-5.95,100,100,53,0.5,579,new,10,-1
1829,-5.95,100,100,46,0.5,739,new,10,-1
1830,-5.95,100,100,46,0.5,597,new,10,-1
1831,-5.95,100,100,52,0.5,572,new,10,-1
1832,-5.95,100,100,53,0.5,926,new,10,-1
1833,-5.95,100,100,48,0.5,516,new,10,-1
1834,-5.95,100,100,46,0.5,743,new,10,-1
1835,-5.95,100,100,47,0.5,1090,new,10,-1
1836,-5.95,100,100,52,0.5,743,new,10,-1
1837,-5.95,100,100,50,0.5,1309,new,10,-1
1838,-5.95,100,100,43,0.5,1456,new,10,-1
1839,-5.95,100,100,42,0.5,926,new,10,-1
1840,-5.95,100,100,37,0.5,360,new,10,-1
1841,-5.95,100,100,39,0.5,743,new,10,-1
1842,-5.95,100,100,43,0.5,743,new,10,-1
1843,-5.95,100,100,50,0.5,607,new,10,-1
1844,-5.95,100,100,39,0.5,747,new,10,-1
1845,-5.95,100,100,46,0.5,1291,new,10,-1
1846,-5.95,100,100,41,0.5,743,new,10,-1
1847,-5.95,100,100,42,0.5,516,new,10,-1
1848,-5.95,100,100,57,0.5,730,new,10,-1
1849,-5.95,100,100,49,0.5,597,new,10,-1
1850,-5.95,100,100,51,0.5,609,new,10,-1
1851,-5.95,100,100,54,0.5,743,new,10,-1
1852,-5.95,100,100,51,0.5,682,new,10,-1
1853,-5.95,100,100,44,0.5,607,new,10,-1
1854,-5.95,100,100,50,0.5,1343,new,10,-1
1855,-5.95,100,100,51,0.5,747,new,10,-1
1856,-5.95,100,100,46,0.5,714,new,10,-1
1857,-5.95,100,100,46,0.5,756,new,10,-1
1858,-5.95,100,100,58,0.5,1738,new,10,-1
1859,-5.95,100,100,48,0.5,763,new,10,-1
1860,-5.95,100,100,50,0.5,516,new,10,-1
1861,-5.95,100,100,46,0.5,411,new,10,-1
1862,-5.95,100,100,52,0.5,763,new,10,-1
1863,-5.95,100,100,43,0.5,926,new,10,-1
1864,-5.95,100,100,45,0.5,423,new,10,-1
1865,-5.95,100,100,45,0.5,1291,new,10,-1
1866,-5.95,100,100,59,0.5,562,new,10,-1
1867,-5.95,100,100,49,0.5,743,new,10,-1
1868,-5.95,100,100,44,0.5,1343,new,10,-1
1869,-5.95,100,100,44,0.5,1291,new,10,-1
1870,-5.95,100,100,41,0.5,743,new,10,-1
1871,-5.95,100,100,45,0.5,739,new,10,-1
1872,-5.95,100,100,43,0.5,378,new,10,-1
1873,-5.95,100,100,44,0.5,609,new,10,-1
1874,-5.95,100,100,54,0.5,1291,new,10,-1
1875,-5.95,100,200,38,0.5,926,known,10,-1
1876,-5.95,100,200,38,0.5,993,known,10,-1
1877,-5.95,100,200,50,0.5,881,known,10,-1
1878,-5.95,100,200,51,0.5,682,known,10,-1
1879,-5.95,100,200,51,0.5,1347,known,10,-1
1880,-5.95,100,200,45,0.5,1447,known,10,-1
1881,-5.95,100,200,52,0.5,1647,known,10,-1
1882,-5.95,100,200,41,0.5,1057,known,10,-1
1883,-5.95,100,200,51,0.5,1074,known,10,-1
1884,-5.95,100,200,56,0.5,1647,known,10,-1
1885,-5.95,100,200,52,0.5,1278,known,10,-1
1886,-5.95,100,200,45,0.5,617,known,10,-1
1887,-5.95,100,200,51,0.5,848,known,10,-1
1888,-5.95,100,200,40,0.5,427,known,10,-1
1889,-5.95,100,200,51,0.5,996,known,10,-1
1890,-5.95,100,200,56,0.5,1729,known,10,-1
1891,-5.95,100,200,60,0.5,1729,known,10,-1
1892,-5.95,100,200,51,0.5,1647,known,10,-1
1893,-5.95,100,200,46,0.5,655,known,10,-1
1894,-5.95,100,200,56,0.5,1405,known,10,-1
1895,-5.95,100,200,39,0.5,617,known,10,-1
1896,-5.95,100,200,38,0.5,617,known,10,-1
1897,-5.95,100,200,62,0.5,1228,known,10,-1
1898,-5.95,100,200,45,0.5,617,known,10,-1
1899,-5.95,100,200,33,0.5,484,known,10,-1
1900,-5.95,100,200,47,0.5,644,known,10,-1
1901,-5.95,100,200,59,0.5,560,known,10,-1
1902,-5.95,100,200,37,0.5,829,known,10,-1
1903,-5.95,100,200,48,0.5,1452,known,10,-1
1904,-5.95,100,200,48,0.5,1040,known,10,-1
1905,-5.95,100,200,65,0.5,1281,known,10,-1
1906,-5.95,100,200,48,0.5,597,known,10,-1
1907,-5.95,100,200,58,0.5,1647,known,10,-1
1908,-5.95,100,200,49,0.5,935,known,10,-1
1909,-5.95,100,200,41,0.5,1150,known,10,-1
1910,-5.95,100,200,60,0.5,1729,known,10,-1
1911,-5.95,100,200,44,0.5,863,known,10,-1
1912,-5.95,100,200,47,0.5,682,known,10,-1
1913,-5.95,100,200,47,0.5,1729,known,10,-1
1914,-5.95,100,200,46,0.5,454,known,10,-1
1915,-5.95,100,200,55,0.5,1433,known,10,-1
1916,-5.95,100,200,38,0.5,582,known,10,-1
1917,-5.95,100,200,40,0.5,411,known,10,-1
1918,-5.95,100,200,47,0.5,1019,known,10,-1
1919,-5.95,100,200,48,0.5,993,known,10,-1
1920,-5.95,100,200,56,0.5,609,known,10,-1
1921,-5.95,100,200,39,0.5,710,known,10,-1
1922,-5.95,100,200,48,0.5,1040,known,10,-1
1923,-5.95,100,200,45,0.5,1413,known,10,-1
1924,-5.95,100,200,39,0.5,1228,known,10,-1
1925,-5.95,100,200,47,0.5,484,known,10,-1
1926,-5.95,100,200,50,0.5,1228,known,10,-1
1927,-5.95,100,200,62,0.5,993,known,10,-1
1928,-5.95,100,200,46,0.5,1729,known,10,-1
1929,-5.95,100,200,44,0.5,1074,known,10,-1
1930,-5.95,100,200,57,0.5,1150,known,10,-1
1931,-5.95,100,200,43,0.5,682,known,10,-1
1932,-5.95,100,200,53,0.5,1653,known,10,-1
1933,-5.95,100,200,53,0.5,710,known,10,-1
1934,-5.95,100,200,39,0.5,365,known,10,-1
1935,-5.95,100,200,48,0.5,710,known,10,-1
1936,-5.95,100,200,47,0.5,704,known,10,-1
1937,-5.95,100,200,53,0.5,1122,known,10,-1
1938,-5.95,100,200,36,0.5,848,known,10,-1
1939,-5.95,100,200,56,0.5,1228,known,10,-1
1940,-5.95,100,200,46,0.5,829,known,10,-1
1941,-5.95,100,200,54,0.5,1228,known,10,-1
1942,-5.95,100,200,49,0.5,908,known,10,-1
1943,-5.95,100,200,49,0.5,1399,known,10,-1
1944,-5.95,100,200,41,0.5,468,known,10,-1
1945,-5.95,100,200,56,0.5,655,known,10,-1
1946,-5.95,100,200,48,0.5,735,known,10,-1
1947,-5.95,100,200,50,0.5,789,known,10,-1
1948,-5.95,100,200,49,0.5,935,known,10,-1
1949,-5.95,100,200,60,0.5,908,known,10,-1
1950,-5.95,100,200,37,0.5,1057,known,10,-1
1951,-5.95,100,200,61,0.5,1729,known,10,-1
1952,-5.95,100,200,40,0.5,434,known,10,-1
1953,-5.95,100,200,35,0.5,549,known,10,-1
1954,-5.95,100,200,49,0.5,1729,known,10,-1
1955,-5.95,100,200,45,0.5,414,known,10,-1
1956,-5.95,100,200,57,0.5,829,known,10,-1
1957,-5.95,100,200,55,0.5,1620,known,10,-1
1958,-5.95,100,200,44,0.5,747,known,10,-1
1959,-5.95,100,200,60,0.5,1447,known,10,-1
1960,-5.95,100,200,45,0.5,1040,known,10,-1
1961,-5.95,100,200,32,0.5,829,known,10,-1
1962,-5.95,100,200,51,0.5,1040,known,10,-1
1963,-5.95,100,200,60,0.5,768,known,10,-1
1964,-5.95,100,200,37,0.5,414,known,10,-1
1965,-5.95,100,200,59,0.5,1447,known,10,-1
1966,-5.95,100,200,66,0.5,1929,known,10,-1
1967,-5.95,100,200,62,0.5,1620,known,10,-1
1968,-5.95,100,200,50,0.5,1141,known,10,-1
1969,-5.95,100,200,57,0.5,426,known,10,-1
1970,-5.95,100,200,47,0.5,1144,known,10,-1
1971,-5.95,100,200,47,0.5,1122,known,10,-1
1972,-5.95,100,200,49,0.5,863,known,10,-1
1973,-5.95,100,200,38,0.5,597,known,10,-1
1974,-5.95,100,200,44,0.5,993,known,10,-1
1975,-5.95,100,200,53,0.5,848,known,10,-1
1976,-5.95,100,200,49,0.5,617,known,10,-1
1977,-5.95,100,200,40,0.5,492,known,10,-1
1978,-5.95,100,200,55,0.5,572,known,10,-1
1979,-5.95,100,200,52,0.5,848,known,10,-1
1980,-5.95,100,200,55,0.5,833,known,10,-1
1981,-5.95,100,200,55,0.5,1653,known,10,-1
1982,-5.95,100,200,52,0.5,1729,known,10,-1
1983,-5.95,100,200,57,0.5,1228,known,10,-1
1984,-5.95,100,200,42,0.5,502,known,10,-1
1985,-5.95,100,200,44,0.5,1255,known,10,-1
1986,-5.95,100,200,40,0.5,908,known,10,-1
1987,-5.95,100,200,63,0.5,993,known,10,-1
1988,-5.95,100,200,41,0.5,617,known,10,-1
1989,-5.95,100,200,41,0.5,1285,known,10,-1
1990,-5.95,100,200,57,0.5,1431,known,10,-1
1991,-5.95,100,200,47,0.5,1653,known,10,-1
1992,-5.95,100,200,55,0.5,1647,known,10,-1
1993,-5.95,100,200,40,0.5,1729,known,10,-1
1994,-5.95,100,200,45,0.5,390,known,10,-1
1995,-5.95,100,200,48,0.5,942,known,10,-1
1996,-5.95,100,200,44,0.5,597,known,10,-1
1997,-5.95,100,200,41,0.5,1228,known,10,-1
1998,-5.95,100,200,47,0.5,908,known,10,-1
1999,-5.95,100,200,48,0.5,1228,known,10,-1
2000,-5.95,100,200,39,0.5,382,known,10,-1
2001,-5.95,100,200,49,0.5,1433,known,10,-1
2002,-5.95,100,200,47,0.5,494,known,10,-1
2003,-5.95,100,200,50,0.5,1729,known,10,-1
2004,-5.95,100,200,41,0.5,609,known,10,-1
2005,-5.95,100,200,51,0.5,1647,known,10,-1
2006,-5.95,100,200,46,0.5,572,known,10,-1
2007,-5.95,100,200,46,0.5,848,known,10,-1
2008,-5.95,100,200,47,0.5,678,known,10,-1
2009,-5.95,100,200,40,0.5,617,known,10,-1
2010,-5.95,100,200,45,0.5,509,known,10,-1
2011,-5.95,100,200,54,0.5,1929,known,10,-1
2012,-5.95,100,200,63,0.5,848,known,10,-1
2013,-5.95,100,200,46,0.5,1057,known,10,-1
2014,-5.95,100,200,48,0.5,1228,known,10,-1
2015,-5.95,100,200,53,0.5,1330,known,10,-1
2016,-5.95,100,200,45,0.5,1447,known,10,-1
2017,-5.95,100,200,45,0.5,1413,known,10,-1
2018,-5.95,100,200,60,0.5,747,known,10,-1
2019,-5.95,100,200,31,0.5,288,known,10,-1
2020,-5.95,100,200,58,0.5,1647,known,10,-1
2021,-5.95,100,200,51,0.5,1647,known,10,-1
2022,-5.95,100,200,47,0.5,617,known,10,-1
2023,-5.95,100,200,46,0.5,1729,known,10,-1
2024,-5.95,100,200,58,0.5,1363,known,10,-1
2025,-5.95,100,200,51,0.5,1057,known,10,-1
2026,-5.95,100,200,42,0.5,582,known,10,-1
2027,-5.95,100,200,51,0.5,908,known,10,-1
2028,-5.95,100,200,66,0.5,2261,known,10,-1
2029,-5.95,100,200,42,0.5,597,known,10,-1
2030,-5.95,100,200,46,0.5,572,known,10,-1
2031,-5.95,100,200,59,0.5,597,known,10,-1
2032,-5.95,100,200,57,0.5,617,known,10,-1
2033,-5.95,100,200,47,0.5,597,known,10,-1
2034,-5.95,100,200,36,0.5,421,known,10,-1
2035,-5.95,100,200,46,0.5,1228,known,10,-1
2036,-5.95,100,200,53,0.5,1729,known,10,-1
2037,-5.95,100,200,54,0.5,747,known,10,-1
2038,-5.95,100,200,36,0.5,335,known,10,-1
2039,-5.95,100,200,35,0.5,1045,known,10,-1
2040,-5.95,100,200,38,0.5,829,known,10,-1
2041,-5.95,100,200,34,0.5,389,known,10,-1
2042,-5.95,100,200,42,0.5,492,known,10,-1
2043,-5.95,100,200,49,0.5,829,known,10,-1
2044,-5.95,100,200,46,0.5,1057,known,10,-1
2045,-5.95,100,200,56,0.5,1647,known,10,-1
2046,-5.95,100,200,35,0.5,421,known,10,-1
2047,-5.95,100,200,45,0.5,908,known,10,-1
2048,-5.95,100,200,67,0.5,1141,known,10,-1
2049,-5.95,100,200,45,0.5,492,known,10,-1
2050,-5.95,100,200,52,0.5,617,known,10,-1
2051,-5.95,100,200,50,0.5,572,known,10,-1
2052,-5.95,100,200,51,0.5,1228,known,10,-1
2053,-5.95,100,200,39,0.5,908,known,10,-1
2054,-5.95,100,200,42,0.5,881,known,10,-1
2055,-5.95,100,200,54,0.5,1228,known,10,-1
2056,-5.95,100,200,44,0.5,829,known,10,-1
2057,-5.95,100,200,46,0.5,848,known,10,-1
2058,-5.95,100,200,50,0.5,1579,known,10,-1
2059,-5.95,100,200,39,0.5,572,known,10,-1
2060,-5.95,100,200,55,0.5,1729,known,10,-1
2061,-5.95,100,200,46,0.5,1431,known,10,-1
2062,-5.95,100,200,47,0.5,848,known,10,-1
2063,-5.95,100,200,51,0.5,1413,known,10,-1
2064,-5.95,100,200,58,0.5,1575,known,10,-1
2065,-5.95,100,200,43,0.5,908,known,10,-1
2066,-5.95,100,200,56,0.5,1255,known,10,-1
2067,-5.95,100,200,45,0.5,1663,known,10,-1
2068,-5.95,100,200,42,0.5,1929,known,10,-1
2069,-5.95,100,200,44,0.5,829,known,10,-1
2070,-5.95,100,200,35,0.5,542,known,10,-1
2071,-5.95,100,200,44,0.5,1228,known,10,-1
2072,-5.95,100,200,52,0.5,1015,known,10,-1
2073,-5.95,100,200,45,0.5,617,known,10,-1
2074,-5.95,100,200,54,0.5,1729,known,10,-1
2075,-5.95,100,200,49,0.5,848,new,10,-1
2076,-5.95,100,200,40,0.5,682,new,10,-1
2077,-5.95,100,200,51,0.5,449,new,10,-1
2078,-5.95,100,200,50,0.5,617,new,10,-1
2079,-5.95,100,200,53,0.5,1729,new,10,-1
2080,-5.95,100,200,44,0.5,747,new,10,-1
2081,-5.95,100,200,48,0.5,1330,new,10,-1
