,threshold,N,n,errors,p,k,type,g,U
0,-1.5,100,1,0,0.01,0,known,100,-1
1,-1.5,100,2,0,0.01,0,known,100,-1
2,-1.5,100,2,1,0.01,1,known,100,-1
3,-1.5,100,2,2,0.01,2,new,100,-1
4,-1.5,100,5,0,0.01,0,known,100,-1
5,-1.5,100,5,1,0.01,1,known,100,-1
6,-1.5,100,5,2,0.01,2,known,100,-1
7,-1.5,100,5,2,0.01,2,known,100,-1
8,-1.5,100,5,1,0.01,1,known,100,-1
9,-1.5,100,5,1,0.01,1,new,100,-1
10,-1.5,100,5,2,0.01,2,new,100,-1
11,-1.5,100,5,1,0.01,1,new,100,-1
12,-1.5,100,5,1,0.01,1,new,100,-1
13,-1.5,100,10,0,0.01,0,known,100,-1
14,-1.5,100,10,1,0.01,1,known,100,-1
15,-1.5,100,10,2,0.01,2,known,100,-1
16,-1.5,100,10,2,0.01,2,known,100,-1
17,-1.5,100,10,1,0.01,1,known,100,-1
18,-1.5,100,10,0,0.01,0,known,100,-1
19,-1.5,100,10,1,0.01,1,known,100,-1
20,-1.5,100,10,2,0.01,2,known,100,-1
21,-1.5,100,10,1,0.01,1,known,100,-1
22,-1.5,100,10,1,0.01,1,known,100,-1
23,-1.5,100,10,1,0.01,51,new,100,-1
24,-1.5,100,10,1,0.01,1,new,100,-1
25,-1.5,100,10,2,0.01,2,new,100,-1
26,-1.5,100,10,2,0.01,2,new,100,-1
27,-1.5,100,10,1,0.01,1,new,100,-1
28,-1.5,100,10,1,0.01,1,new,100,-1
29,-1.5,100,10,1,0.01,15,new,100,-1
30,-1.5,100,10,2,0.01,2,new,100,-1
31,-1.5,100,10,1,0.01,7,new,100,-1
32,-1.5,100,15,0,0.01,0,known,100,-1
33,-1.5,100,15,1,0.01,1,known,100,-1
34,-1.5,100,15,2,0.01,2,known,100,-1
35,-1.5,100,15,2,0.01,2,known,100,-1
36,-1.5,100,15,1,0.01,1,known,100,-1
37,-1.5,100,15,0,0.01,0,known,100,-1
38,-1.5,100,15,1,0.01,1,known,100,-1
39,-1.5,100,15,2,0.01,2,known,100,-1
40,-1.5,100,15,1,0.01,1,known,100,-1
41,-1.5,100,15,1,0.01,1,known,100,-1
42,-1.5,100,15,1,0.01,46,known,100,-1
43,-1.5,100,15,0,0.01,0,known,100,-1
44,-1.5,100,15,1,0.01,1,known,100,-1
45,-1.5,100,15,2,0.01,2,known,100,-1
46,-1.5,100,15,2,0.01,2,known,100,-1
47,-1.5,100,15,2,0.01,230,new,100,-1
48,-1.5,100,15,1,0.01,15,new,100,-1
49,-1.5,100,15,2,0.01,2,new,100,-1
50,-1.5,100,15,1,0.01,7,new,100,-1
51,-1.5,100,15,2,0.01,2,new,100,-1
52,-1.5,100,15,1,0.01,1,new,100,-1
53,-1.5,100,15,1,0.01,1,new,100,-1
54,-1.5,100,15,1,0.01,1,new,100,-1
55,-1.5,100,15,2,0.01,110,new,100,-1
56,-1.5,100,15,2,0.01,2,new,100,-1
57,-1.5,100,15,1,0.01,1,new,100,-1
58,-1.5,100,15,1,0.01,1,new,100,-1
59,-1.5,100,15,2,0.01,49,new,100,-1
60,-1.5,100,15,2,0.01,2,new,100,-1
61,-1.5,100,50,0,0.01,0,known,100,-1
62,-1.5,100,50,4,0.01,174,known,100,-1
63,-1.5,100,50,3,0.01,185,known,100,-1
64,-1.5,100,50,3,0.01,185,known,100,-1
65,-1.5,100,50,4,0.01,185,known,100,-1
66,-1.5,100,50,0,0.01,0,known,100,-1
67,-1.5,100,50,4,0.01,174,known,100,-1
68,-1.5,100,50,3,0.01,185,known,100,-1
69,-1.5,100,50,2,0.01,263,known,100,-1
70,-1.5,100,50,4,0.01,174,known,100,-1
71,-1.5,100,50,4,0.01,174,known,100,-1
72,-1.5,100,50,0,0.01,0,known,100,-1
73,-1.5,100,50,4,0.01,174,known,100,-1
74,-1.5,100,50,3,0.01,185,known,100,-1
75,-1.5,100,50,3,0.01,185,known,100,-1
76,-1.5,100,50,2,0.01,46,known,100,-1
77,-1.5,100,50,4,0.01,174,known,100,-1
78,-1.5,100,50,0,0.01,0,known,100,-1
79,-1.5,100,50,3,0.01,185,known,100,-1
80,-1.5,100,50,0,0.01,0,known,100,-1
81,-1.5,100,50,3,0.01,185,known,100,-1
82,-1.5,100,50,4,0.01,186,known,100,-1
83,-1.5,100,50,4,0.01,174,known,100,-1
84,-1.5,100,50,0,0.01,0,known,100,-1
85,-1.5,100,50,0,0.01,0,known,100,-1
86,-1.5,100,50,3,0.01,185,known,100,-1
87,-1.5,100,50,2,0.01,174,known,100,-1
88,-1.5,100,50,4,0.01,174,known,100,-1
89,-1.5,100,50,0,0.01,0,known,100,-1
90,-1.5,100,50,3,0.01,185,known,100,-1
91,-1.5,100,50,4,0.01,244,known,100,-1
92,-1.5,100,50,3,0.01,185,known,100,-1
93,-1.5,100,50,0,0.01,0,known,100,-1
94,-1.5,100,50,3,0.01,185,known,100,-1
95,-1.5,100,50,4,0.01,335,known,100,-1
96,-1.5,100,50,4,0.01,174,known,100,-1
97,-1.5,100,50,3,0.01,185,known,100,-1
98,-1.5,100,50,0,0.01,0,known,100,-1
99,-1.5,100,50,4,0.01,174,known,100,-1
100,-1.5,100,50,3,0.01,185,known,100,-1
101,-1.5,100,50,4,0.01,174,known,100,-1
102,-1.5,100,50,3,0.01,185,known,100,-1
103,-1.5,100,50,2,0.01,185,known,100,-1
104,-1.5,100,50,3,0.01,185,known,100,-1
105,-1.5,100,50,4,0.01,335,known,100,-1
106,-1.5,100,50,3,0.01,185,known,100,-1
107,-1.5,100,50,3,0.01,185,known,100,-1
108,-1.5,100,50,3,0.01,185,known,100,-1
109,-1.5,100,50,3,0.01,185,known,100,-1
110,-1.5,100,50,4,0.01,228,known,100,-1
111,-1.5,100,50,4,0.01,174,new,100,-1
112,-1.5,100,50,3,0.01,185,new,100,-1
113,-1.5,100,50,1,0.01,101,new,100,-1
114,-1.5,100,50,3,0.01,185,new,100,-1
115,-1.5,100,50,6,0.01,228,new,100,-1
116,-1.5,100,50,0,0.01,0,new,100,-1
117,-1.5,100,50,4,0.01,174,new,100,-1
118,-1.5,100,50,3,0.01,185,new,100,-1
119,-1.5,100,50,4,0.01,228,new,100,-1
120,-1.5,100,50,3,0.01,185,new,100,-1
121,-1.5,100,50,1,0.01,4,new,100,-1
122,-1.5,100,50,3,0.01,185,new,100,-1
123,-1.5,100,50,3,0.01,185,new,100,-1
124,-1.5,100,50,4,0.01,174,new,100,-1
125,-1.5,100,50,3,0.01,103,new,100,-1
126,-1.5,100,50,4,0.01,213,new,100,-1
127,-1.5,100,50,3,0.01,185,new,100,-1
128,-1.5,100,50,4,0.01,379,new,100,-1
129,-1.5,100,50,4,0.01,597,new,100,-1
130,-1.5,100,50,3,0.01,185,new,100,-1
131,-1.5,100,50,3,0.01,185,new,100,-1
132,-1.5,100,50,4,0.01,174,new,100,-1
133,-1.5,100,50,3,0.01,185,new,100,-1
134,-1.5,100,50,0,0.01,0,new,100,-1
135,-1.5,100,50,2,0.01,174,new,100,-1
136,-1.5,100,50,7,0.01,555,new,100,-1
137,-1.5,100,50,3,0.01,185,new,100,-1
138,-1.5,100,50,0,0.01,0,new,100,-1
139,-1.5,100,50,0,0.01,0,new,100,-1
140,-1.5,100,50,3,0.01,185,new,100,-1
141,-1.5,100,50,4,0.01,174,new,100,-1
142,-1.5,100,50,3,0.01,288,new,100,-1
143,-1.5,100,50,4,0.01,174,new,100,-1
144,-1.5,100,50,4,0.01,174,new,100,-1
145,-1.5,100,50,3,0.01,185,new,100,-1
146,-1.5,100,50,2,0.01,46,new,100,-1
147,-1.5,100,50,4,0.01,335,new,100,-1
148,-1.5,100,50,4,0.01,174,new,100,-1
149,-1.5,100,50,1,0.01,23,new,100,-1
150,-1.5,100,50,3,0.01,185,new,100,-1
151,-1.5,100,50,3,0.01,185,new,100,-1
152,-1.5,100,50,4,0.01,230,new,100,-1
153,-1.5,100,50,4,0.01,82,new,100,-1
154,-1.5,100,50,0,0.01,0,new,100,-1
155,-1.5,100,50,4,0.01,116,new,100,-1
156,-1.5,100,50,2,0.01,62,new,100,-1
157,-1.5,100,50,1,0.01,32,new,100,-1
158,-1.5,100,50,5,0.01,335,new,100,-1
159,-1.5,100,50,4,0.01,174,new,100,-1
160,-1.5,100,100,0,0.01,0,known,100,-1
161,-1.5,100,100,4,0.01,174,known,100,-1
162,-1.5,100,100,3,0.01,185,known,100,-1
163,-1.5,100,100,3,0.01,185,known,100,-1
164,-1.5,100,100,4,0.01,185,known,100,-1
165,-1.5,100,100,0,0.01,0,known,100,-1
166,-1.5,100,100,4,0.01,207,known,100,-1
167,-1.5,100,100,3,0.01,185,known,100,-1
168,-1.5,100,100,2,0.01,263,known,100,-1
169,-1.5,100,100,4,0.01,174,known,100,-1
170,-1.5,100,100,4,0.01,174,known,100,-1
171,-1.5,100,100,0,0.01,0,known,100,-1
172,-1.5,100,100,2,0.01,135,known,100,-1
173,-1.5,100,100,3,0.01,185,known,100,-1
174,-1.5,100,100,3,0.01,185,known,100,-1
175,-1.5,100,100,2,0.01,207,known,100,-1
176,-1.5,100,100,4,0.01,174,known,100,-1
177,-1.5,100,100,0,0.01,0,known,100,-1
178,-1.5,100,100,3,0.01,185,known,100,-1
179,-1.5,100,100,0,0.01,0,known,100,-1
180,-1.5,100,100,3,0.01,185,known,100,-1
181,-1.5,100,100,4,0.01,186,known,100,-1
182,-1.5,100,100,4,0.01,174,known,100,-1
183,-1.5,100,100,0,0.01,0,known,100,-1
184,-1.5,100,100,0,0.01,0,known,100,-1
185,-1.5,100,100,3,0.01,185,known,100,-1
186,-1.5,100,100,2,0.01,174,known,100,-1
187,-1.5,100,100,4,0.01,174,known,100,-1
188,-1.5,100,100,0,0.01,0,known,100,-1
189,-1.5,100,100,3,0.01,185,known,100,-1
190,-1.5,100,100,4,0.01,244,known,100,-1
191,-1.5,100,100,3,0.01,185,known,100,-1
192,-1.5,100,100,0,0.01,0,known,100,-1
193,-1.5,100,100,3,0.01,185,known,100,-1
194,-1.5,100,100,4,0.01,335,known,100,-1
195,-1.5,100,100,4,0.01,174,known,100,-1
196,-1.5,100,100,3,0.01,185,known,100,-1
197,-1.5,100,100,0,0.01,0,known,100,-1
198,-1.5,100,100,4,0.01,174,known,100,-1
